"Price,Close,High,Low,Open,Volume"
"Ticker,AAPL,AAPL,AAPL,AAPL,AAPL"
"Date,,,,,"
"2020-10-29,112.3011245727539,113.86897819384106,109.26279802021777,109.42835336524011,146129200"
"2020-10-30,106.01025390625,109.05831381531041,104.90009752124159,108.15265914020654,190272600"
"2020-11-02,105.92257690429688,107.78257980979633,104.51053849295829,106.25368012654585,122866900"
"2020-11-03,107.54888916015625,108.57139766071819,105.88365466238004,106.78930929411845,107624400"
"2020-11-04,111.94080352783203,112.56404883306527,109.40886854661319,111.15201031363652,138235500"
"2020-11-05,115.91400146484375,116.48856015953854,113.81055035278919,114.86227219398131,126387100"
"2020-11-06,115.78231811523438,116.27981870511474,113.28502829338409,115.42137974783128,114457900"
"2020-11-09,113.47037506103516,119.00146877246537,113.20699283584307,117.54797309772637,154515300"
"2020-11-10,113.12895202636719,114.70926027820961,111.33402473178882,112.71924303088868,138023400"
"2020-11-11,116.56269836425781,116.69926800957136,113.58742258565564,114.31904887518712,112295000"
"2020-11-12,116.28955841064453,117.57722037517925,115.66523790920269,116.68951768570216,103162300"
"2020-11-13,116.3383560180664,116.73830791782815,114.98240900346639,116.51394665375146,81581900"
"2020-11-16,117.3528823852539,118.02597364016941,115.25555179677478,116.00668499044508,91183000"
"2020-11-17,116.46515655517578,117.71379763887923,116.0456904933859,116.62124041188267,74271000"
"2020-11-18,115.13847351074219,116.88462258409794,115.10920964823985,115.70426632741369,76322100"
"2020-11-19,115.73355102539062,116.1432600591589,113.94838066648546,114.70927099848065,74113000"
"2020-11-20,114.46539306640625,115.86036112610928,114.41662243532618,115.73354855431413,73604300"
"2020-11-23,111.0608901977539,114.73853654084122,110.9633414959256,114.30931332180998,127959300"
"2020-11-24,112.34854125976562,113.01188278583413,109.83174481299207,111.11941434226163,113874200"
"2020-11-25,113.18746185302734,113.88982427274503,112.34852978975202,112.71922520154047,76499200"
"2020-11-27,113.73377227783203,114.61172554834558,113.37284130841886,113.71426551292706,46691300"
"2020-11-30,116.13349914550781,118.00646092624498,113.94836962549256,114.1044534951316,169410200"
"2020-12-01,119.71359252929688,120.44521894311592,117.06998331379602,118.04548519888809,127728200"
"2020-12-02,120.06477355957031,120.34766999877131,117.92842205395955,119.0307365025797,89004200"
"2020-12-03,119.9281997680664,120.74761774931302,119.21608014318339,120.49398518452733,78967600"
"2020-12-04,119.25509643554688,119.85015313585949,118.54297683857845,119.59652058101604,78260400"
"2020-12-07,120.7183609008789,121.51827216632053,119.25510804147432,119.31363577425405,86712000"
"2020-12-08,121.33291625976562,121.9182233181416,120.07451799223874,121.32316659995087,82225500"
"2020-12-09,118.7966079711914,122.86444868955574,118.03571775825858,121.47923792024274,115089200"
"2020-12-10,120.22084045410156,120.83541135490303,117.20654344679436,117.54796759030177,81312200"
"2020-12-11,119.41117858886719,119.75260272945025,117.5967446503537,119.4306853501199,86939800"
"2020-12-14,118.7966079711914,120.32814549895028,118.56248962317086,119.596519149209,79184500"
"2020-12-15,124.74715423583984,124.76666843755753,121.0890228749409,121.29387733805277,157243700"
"2020-12-16,124.67888641357422,125.22516505635238,123.45950912702416,124.28869163586886,98208600"
"2020-12-17,125.54708099365234,126.40552735664411,124.90324622140852,125.74217838024781,94359800"
"2020-12-18,123.55706787109375,125.93729476626045,123.03029597909021,125.80072510268418,192541500"
"2020-12-21,125.0886001586914,125.16664209419943,120.42570242817166,121.95724006069578,121251600"
"2020-12-22,128.64913940429688,131.11715694751493,126.47376039587049,128.3857498380131,168904800"
"2020-12-23,127.75172424316406,129.18569821705117,127.57612617627443,128.92232344418136,88223700"
"2020-12-24,128.7369842529297,130.19048741225336,127.88830238079585,128.1029139851249,54930100"
"2020-12-28,133.34136962890625,133.97543996952834,130.23926555506839,130.7075172282758,124486200"
"2020-12-29,131.56591796875,135.3898830922379,131.04890322533043,134.668021314243,121047300"
"2020-12-30,130.44406127929688,132.65845384374532,130.13189365568672,132.25849465785913,96452100"
"2020-12-31,129.43936157226562,131.43914363088683,128.49312345016165,130.79530874440758,99116600"
"2021-01-04,126.23971557617188,130.33682094023055,123.65463382486577,130.24902933388864,143301900"
"2021-01-05,127.80052185058594,128.51264908454692,125.28372470373122,125.73246220889868,97664900"
"2021-01-06,123.49853515625,127.83952293982475,123.28392355422082,124.59109992908554,155088000"
"2021-01-07,127.71269989013672,128.4053127501758,124.72766662301945,125.21541754601186,109578200"
"2021-01-08,128.8150177001953,129.38081053932285,127.03959725138373,129.18569826826229,105158200"
"2021-01-11,125.82022857666016,126.98107819787433,125.35199184107861,126.02509052127691,100384500"
"2021-01-12,125.64462280273438,126.51281872631759,123.75214711009855,125.35196931372295,91951100"
"2021-01-13,127.68342590332031,128.22970451216872,125.34222761254838,125.60560237290161,88636800"
"2021-01-14,125.75193786621094,127.79073301132566,125.60560366841855,127.59563563257835,90221800"
"2021-01-15,124.02530670166016,127.02985423644121,123.88873703575999,125.6251291671953,111598500"
"2021-01-19,124.6983871459961,125.55683342617647,123.83019120716823,124.64960908280857,90757300"
"2021-01-20,128.7954864501953,129.2442237752779,125.40074474969568,125.50805053058666,104319500"
"2021-01-21,133.51695251464844,136.24836106173234,130.31730718048644,130.52216914763383,120150900"
"2021-01-22,135.6630401611328,136.4239303613806,131.71225496139948,132.94138184988222,114459400"
"2021-01-25,139.418701171875,141.53553807458803,133.19499556294772,139.5650353578536,157611700"
"2021-01-26,139.65281677246094,140.7648880340617,137.90666052106042,140.08203987079344,98390600"
"2021-01-27,138.5797882080078,140.7649176755725,136.97021613529958,139.91622095789253,140843800"
"2021-01-28,133.73153686523438,138.51150456888308,133.35109176240107,136.1020139559467,142621100"
"2021-01-29,128.7272186279297,133.39011584373532,127.0200905501982,132.50240567092084,177523800"
"2021-02-01,130.8538055419922,132.06343308345475,127.72243834178269,130.47336045084296,106239800"
"2021-02-02,131.68299865722656,132.97065334502736,131.31230319506753,132.4048604919866,83305400"
"2021-02-03,130.65875244140625,132.44392305401465,130.33683496520007,132.4341585067177,89880900"
"2021-02-04,134.02420043945312,134.03395009949696,131.29279224448268,132.96090698056452,84183100"
"2021-02-05,133.60899353027344,134.25379046331454,132.72973582683255,134.18541104102158,75693800"
"2021-02-08,133.7555389404297,133.80438990060523,131.81138402031524,132.8958097444442,71297200"
"2021-02-09,132.8762664794922,134.703191022344,132.71996427692022,133.47221241675678,76774200"
"2021-02-10,132.27052307128906,133.833663961926,131.30332796814562,133.3354051630871,73046600"
"2021-02-11,132.0165557861328,133.2475195180307,130.68789013114852,132.76880394646017,64280000"
"2021-02-12,132.2510223388672,132.40733945975953,130.60973729116114,131.25453423442616,60145100"
"2021-02-16,130.12124633789062,132.87626454864636,129.7304535690892,132.3682563100343,80576300"
"2021-02-17,127.82540130615234,129.17361043858315,126.4869713111704,128.22595835379073,97918500"
"2021-02-18,126.72142791748047,127.00473962361812,124.4744180042341,126.22316901372119,96856700"
"2021-02-19,126.87773132324219,127.69838867042822,125.8323923619749,127.23921649175709,87668800"
"2021-02-22,123.0969009399414,126.73119158884104,122.70611563671171,125.06058423119387,103916400"
"2021-02-23,122.96012115478516,123.79053522480318,115.6622326225289,120.9085077307379,158273000"
"2021-02-24,122.46186828613281,122.66702888075545,119.41375950475715,122.06131877861505,111039900"
"2021-02-25,118.20233154296875,123.54630136895392,117.76270273555825,121.80731459672973,148199500"
"2021-02-26,118.46611022949219,121.97339123226033,118.40748759144725,119.76546069067267,164560400"
"2021-03-01,124.84564971923828,124.98242344672663,119.96085244148553,120.89873262438095,116307900"
"2021-03-02,122.23719787597656,125.75425123414855,122.12973171486038,125.45139611842703,102260900"
"2021-03-03,119.24769592285156,122.81360023861244,119.03276360109341,121.93433503760676,112966300"
"2021-03-04,117.36215209960938,120.7522030474246,115.88694849490929,118.944829308409,178155000"
"2021-03-05,118.62242889404297,119.13045204315196,114.8611360499832,118.1925717528084,153766600"
"2021-03-08,113.67899322509766,118.2120841189918,113.53244782844332,118.14369726103425,154376600"
"2021-03-09,118.30001068115234,119.24766249583823,116.05300852357578,116.28747669358187,129525800"
"2021-03-10,117.21561431884766,119.35515074210788,116.6978194776284,118.88621431520569,111943300"
"2021-03-11,119.14998626708984,120.37118570913563,118.46611756098815,119.71662459706546,103026500"
"2021-03-12,118.24140167236328,118.37817539980497,116.41449226141691,117.62591989887572,88105100"
"2021-03-15,121.1332015991211,121.14297328075108,117.64545661813416,118.6126518520549,92403800"
"2021-03-16,122.67680358886719,124.28878824765125,121.8463895081631,122.80380564002117,115227900"
"2021-03-17,121.8854751586914,122.96012916956329,119.52122739044147,121.19183477482309,111932600"
"2021-03-18,117.7529296875,120.34187390478134,117.54776908284731,120.04878306750058,121229700"
"2021-03-19,117.2253646850586,118.63218870661474,116.9225096345994,117.13744191051595,185549500"
"2021-03-22,120.54701232910156,121.01595609174444,117.48913227914441,117.55751913477897,111912300"
"2021-03-23,119.71661376953125,121.37744187905922,119.32582849269843,120.48841264153353,95467100"
"2021-03-24,117.32306671142578,120.06832806693622,117.30353080035886,119.99016951544908,88530500"
"2021-03-25,117.8115463256836,118.85690017985242,116.25818424833348,116.7857432897759,98844700"
"2021-03-26,118.41727447509766,118.68105774613929,116.18003605408883,117.57708860681974,94071200"
"2021-03-29,118.59310150146484,119.75568557783248,117.94831217045024,118.84711303361424,80819200"
"2021-03-30,117.13745880126953,117.6259386065679,116.1214199118157,117.34261942506161,85671900"
"2021-03-31,119.33560943603516,120.67403923703132,118.35864989493558,118.84712966548537,118323800"
"2021-04-01,120.16602325439453,121.31883580815018,119.66777180267046,120.8108201276386,75089100"
"2021-04-05,122.99920654296875,123.25321810824464,120.23440927913929,121.01597988601445,88651200"
"2021-04-06,123.30205535888672,124.20085629367989,122.75496043398816,123.585374503169,80171300"
"2021-04-07,124.95311737060547,124.97265328036532,122.25670715358332,122.93081157124116,83466700"
"2021-04-08,127.35643768310547,127.38574527476092,125.558835827885,125.9789212464254,88844600"
"2021-04-09,129.9355926513672,129.97466446592165,126.48692736229545,126.80932573443174,106686700"
"2021-04-12,128.21615600585938,129.7890612236751,127.62021018029645,129.4666628353656,91420000"
"2021-04-13,131.33267211914062,131.55738356076128,128.89027311455447,129.38853205211115,91266500"
"2021-04-14,128.98797607421875,131.88954730756276,128.62650578894565,131.83093211613695,87222800"
"2021-04-15,131.40109252929688,131.8895724271753,130.56090650865704,130.73676702364946,89347100"
"2021-04-16,131.06887817382812,131.5671221069019,130.20914912173134,131.20565189509645,84922400"
"2021-04-19,131.73321533203125,132.34870458701315,130.2677760828126,130.43385740885776,94264200"
"2021-04-20,130.04307556152344,132.40731568848526,128.7730252699242,131.90907172571517,94812300"
"2021-04-21,130.42408752441406,130.668327388692,128.27477970021195,129.31035433959545,68847100"
"2021-04-22,128.90005493164062,131.0591273485487,128.38226752447872,129.97470157167325,84566500"
"2021-04-23,131.22518920898438,132.0067447760847,129.1149534004929,129.1149534004929,78657500"
"2021-04-26,131.6160125732422,131.94817529501475,130.48273573837136,131.72347873701827,66905100"
"2021-04-27,131.29359436035156,132.2900972832069,131.02004687677868,131.89930451580292,66015800"
"2021-04-28,130.50225830078125,131.9090824360274,130.0137785264441,131.215434597292,107760100"
"2021-04-29,130.40455627441406,133.91185238072063,129.3982891326952,133.3256706891164,151101000"
"2021-04-30,128.4310760498047,130.48268163407948,128.05006251935254,128.74369527383976,109839500"
"2021-05-03,129.4862060546875,130.98096780991455,128.79257315513814,128.99772630286216,75135100"
"2021-05-04,124.9042739868164,128.4604135210105,123.78076904048892,128.1673226815826,137564700"
"2021-05-05,125.14852142333984,127.44436736840763,125.02151191446714,126.22316795915263,84000900"
"2021-05-06,126.750732421875,126.76049665039369,124.20086004629246,124.943351362238,78128300"
"2021-05-07,127.42601013183594,128.4535483258793,126.71160737825485,128.05232581039144,78973300"
"2021-05-10,124.13780975341797,126.77028959754912,124.0986641002731,126.64307929080063,88071200"
"2021-05-11,123.2179183959961,123.57021435708376,120.14504795375875,120.859443088754,126142800"
"2021-05-12,120.14505004882812,121.97507024694492,119.63617145947643,120.7615847905906,112172300"
"2021-05-13,122.29800415039062,123.45277474181431,121.60318563289488,121.91634337974183,105861300"
"2021-05-14,124.7249755859375,125.15557029034093,123.15918684211091,123.55063589463498,81918000"
"2021-05-17,123.5702133178711,124.21610541801878,122.49373395056179,124.10845673466083,74244600"
"2021-05-18,122.18057250976562,124.27481643282015,122.11206948298421,123.85400999222864,63342900"
"2021-05-19,122.02400207519531,122.24908025776814,120.23312756354261,120.52671624181265,92612000"
"2021-05-20,124.58796691894531,124.98920424257356,122.42522009538611,122.55244532788751,76857100"
"2021-05-21,122.74818420410156,125.2632347914988,122.53288682470038,125.08708306892244,79295400"
"2021-05-24,124.3824691772461,125.20451299175396,123.24727505830785,123.31577808732766,63092900"
"2021-05-25,124.18673706054688,125.57638154110205,123.61913631963486,125.08706463603312,72009500"
"2021-05-26,124.13780975341797,124.66626487146893,123.71700331494795,124.2454584329989,56575900"
"2021-05-27,122.60137176513672,124.91091291308472,122.40565097616602,123.73657324672145,94625600"
"2021-05-28,121.94570922851562,123.11026818036667,121.88699448010973,122.88518253436054,71311100"
"2021-06-01,121.62275695800781,122.66987889321037,121.29003011236857,122.40565507263037,67637100"
"2021-06-02,122.3860855102539,122.56223722280126,121.39768573021556,121.6227639113054,59278900"
"2021-06-03,120.89859771728516,122.18058627705005,120.49736032501843,122.01422283130225,76229200"
"2021-06-04,123.19833374023438,123.46256502652562,121.20195027180942,121.41724762618904,75169300"
"2021-06-07,123.2081298828125,123.61914805852969,122.16100788299765,123.47235371969634,71057600"
"2021-06-08,124.03015899658203,125.71339218854128,123.5114921670714,123.8931529460045,74403800"
"2021-06-09,124.41181945800781,125.01856587063828,123.81486132504213,124.49011076278654,56877900"
"2021-06-10,123.41364288330078,125.4491721984384,123.24727944494147,124.30418229225445,71186400"
"2021-06-11,124.62712097167969,124.71520055906231,123.40384729220447,123.82465373659475,53522400"
"2021-06-14,127.69020080566406,127.74891555547661,124.3531139538749,125.0870781916131,96906500"
"2021-06-15,126.86815643310547,127.80763716841207,126.62350170263956,127.16174509617252,62746300"
"2021-06-16,127.36727142333984,128.0914549417621,125.71341766779094,127.5825688225318,91815000"
"2021-06-17,128.97219848632812,129.71595852379107,126.87795430920667,127.02475612675201,96721700"
"2021-06-18,127.67061614990234,128.6981539513698,127.45531881772834,127.91527085168754,108953300"
"2021-06-21,129.4713134765625,129.5789621778242,126.44738395822412,127.5140752227446,79663300"
"2021-06-22,131.11534118652344,131.2132090384515,128.8058002468752,129.3049053861556,74783600"
"2021-06-23,130.84136962890625,131.44812362014463,130.38141746101007,130.90988013297442,60214200"
"2021-06-24,130.5575408935547,131.76123786596312,130.0877931066075,131.57529790019714,68711000"
"2021-06-25,130.2639617919922,131.0272833359651,129.97037313680121,130.60648437847152,70783700"
"2021-06-28,131.89830017089844,132.3582524089935,130.49888182321587,130.55759658849703,62111300"
"2021-06-29,133.41513061523438,133.57171323969362,131.4774691683095,131.91784473362776,64556100"
"2021-06-30,134.03167724609375,134.47205285044467,132.96497108839114,133.2585598021392,63261400"
"2021-07-01,134.3350372314453,134.3937519835152,132.85731295249462,133.67936427909643,52485800"
"2021-07-02,136.96749877929688,137.00663696239783,134.804744582645,134.9515314349465,78852600"
"2021-07-06,138.98345947265625,140.08928866847637,137.07515561633554,137.07515561633554,108181800"
"2021-07-07,141.4789581298828,141.7921084496811,139.60979222790235,140.47096680675352,104911600"
"2021-07-08,140.17735290527344,140.97981250264303,137.6622955899947,138.55284222219714,105575500"
"2021-07-09,142.0074005126953,142.53584819056374,139.59999125619547,139.69785912702397,99890800"
"2021-07-12,141.4104461669922,143.19153992301273,140.92113666468427,143.08389123520334,76299700"
"2021-07-13,142.52606201171875,144.30715565248005,140.55904331544653,140.95048491894528,100827100"
"2021-07-14,145.9610137939453,146.37204690308326,144.52244270958388,144.93347581872183,127050800"
"2021-07-15,145.30532836914062,146.79283326062594,143.9450487115604,146.04908828115288,106820300"
"2021-07-16,143.25997924804688,146.55791922049858,142.76088912733812,145.28572695996232,93251400"
"2021-07-19,139.4042510986328,140.98962377727935,138.6409295962446,140.676458580126,121434600"
"2021-07-20,143.02516174316406,143.95486174482718,139.90337965759247,140.3926891605558,96350000"
"2021-07-21,142.2911834716797,143.0055860270602,141.53765766277516,142.41840870833036,74993500"
"2021-07-22,143.66128540039062,145.03134615339167,142.69244712556272,142.8196723856779,77338200"
"2021-07-23,145.3836212158203,145.540203823437,143.77868681909763,144.39522150375126,71447400"
"2021-07-26,145.80442810058594,146.62646435226154,144.54200141958395,145.0998213327101,72434100"
"2021-07-27,143.63189697265625,146.0197294253044,142.43798074633216,145.93164237751336,104818600"
"2021-07-28,141.8801727294922,143.82762983683932,139.49234007637435,141.71380929809172,118931200"
"2021-07-29,142.52606201171875,143.4166088320994,141.48872832316107,141.5963770040042,56699500"
"2021-07-30,142.74134826660156,143.2013003278204,141.0287652526068,141.29299652730543,70440600"
"2021-08-02,142.4086151123047,143.8080328596919,142.1443838493398,143.23065133870858,62880000"
"2021-08-03,144.20928955078125,144.87474327138378,142.0758924677375,142.69242718670878,64786600"
"2021-08-04,143.80801391601562,144.63005003413357,143.1523411837642,144.12117906531935,56368300"
"2021-08-05,143.91571044921875,144.67903208892778,143.04474012018966,143.8374191358459,46397700"
"2021-08-06,143.2296142578125,144.180297857451,142.7297763161621,143.43543867785064,54126800"
"2021-08-09,143.18064880371094,143.7785013969767,142.6220079947097,143.2884587780675,48908700"
"2021-08-10,142.700439453125,144.76842023417979,142.4064108437259,143.52370759550948,69023100"
"2021-08-11,142.9552001953125,143.79807390233603,142.6317703473361,143.14141874004835,48493500"
"2021-08-12,145.92486572265625,146.08168292330208,142.93560326308238,143.27863902013124,72282600"
"2021-08-13,146.13067626953125,146.46390157302739,145.31720394282482,146.00326043676097,59375000"
"2021-08-16,148.11045837402344,148.17907151070028,143.55306855336707,145.58183697281834,103296000"
"2021-08-17,147.1990203857422,148.65933797891813,146.12092052407525,147.23821721938666,92229700"
"2021-08-18,143.4452667236328,147.71843868222086,143.23944225684676,146.81676211636082,86326000"
